tagger,corpus,tagset,config options,metric,min,max,mean,std
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",f1,0.494023904382,0.529680365297,0.510281137694,0.0102456930766
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",training_time,140.789990902,192.585643291,175.09478364,16.2296261726
skPerceptron,oana-en.xml,mte,"[-1, 0, 1]",prediction_time,3.33889460564,10.3929584026,6.47090518475,2.55568311349
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",accuracy,0.444423150632,0.495873452545,0.47516081585,0.0145488585209
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",recall,0.67803030303,0.746134020619,0.71882922082,0.0227554974302
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",precision,0.388888888889,0.445042275173,0.416661615742,0.0155579328613
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",f1,0.496268656716,0.5556621881,0.52743733998,0.017123702253
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",training_time,146.389853001,198.195913315,177.416652441,16.8991544797
skPerceptron,oana-en.xml,mte,"[-3, -2, -1, 0]",prediction_time,2.17936134338,7.94191837311,4.31900169849,1.70491031581
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",accuracy,0.446125674634,0.512542436816,0.474459204155,0.0212627914801
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",recall,0.650617283951,0.697164948454,0.678309307559,0.0132997565861
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",precision,0.4312,0.488262910798,0.467751992103,0.0162587077097
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",f1,0.528690534576,0.571578947368,0.553483023243,0.0125959454682
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",training_time,136.051081419,194.467828989,165.593481112,18.2869729604
skPerceptron,oana-en.xml,mte,"[-2, -1, 0]",prediction_time,2.13736104965,6.4074754715,4.24353682995,1.61305151419
skPerceptron,oana-en.xml,mte,"[-1, 0]",accuracy,0.434330799577,0.50874435056,0.47172132608,0.0224287494556
skPerceptron,oana-en.xml,mte,"[-1, 0]",recall,0.548969072165,0.585987261146,0.563153300792,0.0119876282252
skPerceptron,oana-en.xml,mte,"[-1, 0]",precision,0.537888198758,0.620357634113,0.583404181743,0.0238032253137
skPerceptron,oana-en.xml,mte,"[-1, 0]",f1,0.545340050378,0.588852459016,0.572723150934,0.0113533281912
skPerceptron,oana-en.xml,mte,"[-1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[-1, 0]",training_time,109.187084436,170.444976807,138.822769713,19.8592268052
skPerceptron,oana-en.xml,mte,"[-1, 0]",prediction_time,2.10670137405,4.281031847,3.24822602272,0.674687516101
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",accuracy,0.466737064414,0.499852463854,0.482323068969,0.00879093066926
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",recall,0.701030927835,0.738402061856,0.718640764264,0.0113991407313
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",precision,0.422688422688,0.485593220339,0.450786397976,0.0177990766217
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",f1,0.527387300048,0.585889570552,0.553889785593,0.0155480220162
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",training_time,147.815278292,208.831557512,174.811159801,18.1962399972
skPerceptron,oana-en.xml,mte,"[3, 2, 1, 0]",prediction_time,2.96501135826,5.77200245857,3.84284045696,0.759522431469
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",accuracy,0.467849013657,0.497446767511,0.484546869769,0.00931849273233
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",recall,0.644329896907,0.684410646388,0.663074481255,0.0112765835885
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",precision,0.4500450045,0.482790697674,0.467309194436,0.0102840989691
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",f1,0.529941706412,0.56017269293,0.548146968841,0.00836101002751
